id;fecha;año;mes;dia;coste;recuento personal;project key distintas;issue summary distintas;issue key distintas;activity name distintas;horas;recuento de issues;recuento reporter;issues con parent key;issue type distintos
445;29/07/2020;2020;julio;29;24072.50;27.00;21.00;60.00;81.00;44.00;372.50;136.00;20.00;39.00;5.00
446;30/07/2020;2020;julio;30;25377.50;27.00;20.00;62.00;88.00;42.00;385.00;135.00;21.00;48.00;5.00
447;31/07/2020;2020;julio;31;25163.75;25.00;21.00;71.00;91.00;44.00;376.50;152.00;20.00;53.00;6.00
448;01/08/2020;2020;agosto;1;11306.25;24.00;16.00;50.00;51.00;29.00;183.00;55.00;25.00;9.00;6.00
449;02/08/2020;2020;agosto;2;400.00;1.00;2.00;1.00;2.00;2.00;4.00;2.00;1.00;0.00;1.00
450;03/08/2020;2020;agosto;3;16577.50;19.00;15.00;63.00;94.00;31.00;264.00;127.00;17.00;53.00;5.00
451;04/08/2020;2020;agosto;4;31381.25;33.00;24.00;114.00;138.00;47.00;500.50;207.00;36.00;57.00;5.00
452;05/08/2020;2020;agosto;5;33875.00;35.00;24.00;151.00;172.00;58.00;547.50;260.00;31.00;81.00;6.00
453;06/08/2020;2020;agosto;6;18805.00;21.00;16.00;61.00;72.00;36.00;301.00;119.00;22.00;34.00;5.00
454;07/08/2020;2020;agosto;7;17325.00;21.00;18.00;51.00;65.00;33.00;281.00;110.00;18.00;27.00;5.00
455;10/08/2020;2020;agosto;10;18430.00;23.00;19.00;54.00;69.00;42.00;307.50;110.00;25.00;32.00;5.00
456;11/08/2020;2020;agosto;11;18640.00;22.00;19.00;55.00;67.00;39.00;305.00;118.00;26.00;34.00;5.00
457;12/08/2020;2020;agosto;12;17787.50;22.00;14.00;45.00;58.00;32.00;295.50;100.00;23.00;24.00;5.00
458;13/08/2020;2020;agosto;13;17440.00;21.00;18.00;51.00;64.00;33.00;287.00;108.00;21.00;31.00;5.00
459;14/08/2020;2020;agosto;14;17385.00;21.00;21.00;54.00;67.00;37.00;282.00;114.00;19.00;19.00;6.00
460;15/08/2020;2020;agosto;15;700.00;1.00;1.00;1.00;1.00;2.00;8.00;2.00;1.00;0.00;1.00
461;17/08/2020;2020;agosto;17;19453.75;20.00;20.00;57.00;71.00;42.00;292.30;130.00;22.00;20.00;6.00
462;18/08/2020;2020;agosto;18;22467.50;23.00;19.00;61.00;79.00;38.00;333.50;139.00;24.00;22.00;5.00
463;19/08/2020;2020;agosto;19;20615.00;22.00;18.00;61.00;86.00;40.00;311.00;140.00;20.00;48.00;6.00
464;20/08/2020;2020;agosto;20;19975.00;23.00;21.00;72.00;93.00;43.00;302.50;158.00;22.00;46.00;6.00
465;21/08/2020;2020;agosto;21;18677.50;20.00;19.00;70.00;89.00;44.00;284.30;146.00;22.00;46.00;6.00
466;22/08/2020;2020;agosto;22;1400.00;1.00;4.00;3.00;6.00;4.00;16.00;6.00;2.00;0.00;2.00
467;24/08/2020;2020;agosto;24;20377.50;23.00;19.00;57.00;73.00;37.00;324.00;124.00;20.00;26.00;6.00
468;25/08/2020;2020;agosto;25;23335.00;25.00;16.00;68.00;98.00;29.00;357.50;152.00;19.00;28.00;6.00
469;26/08/2020;2020;agosto;26;24108.75;25.00;19.00;74.00;102.00;36.00;370.50;170.00;21.00;30.00;6.00
470;27/08/2020;2020;agosto;27;22299.38;25.00;15.00;62.00;84.00;38.00;350.30;148.00;19.00;28.00;5.00
471;28/08/2020;2020;agosto;28;22512.50;25.00;20.00;74.00;108.00;42.00;350.00;177.00;23.00;55.00;5.00
472;29/08/2020;2020;agosto;29;1400.00;1.00;2.00;1.00;2.00;2.00;16.00;2.00;1.00;0.00;1.00
473;31/08/2020;2020;agosto;31;20472.50;23.00;18.00;64.00;76.00;32.00;325.50;144.00;18.00;28.00;5.00
474;01/09/2020;2020;septiembre;1;33687.83;34.00;27.00;122.00;138.00;67.00;534.30;203.00;37.00;33.00;5.00
475;02/09/2020;2020;septiembre;2;17964.67;22.00;17.00;66.00;88.00;38.00;299.00;142.00;23.00;19.00;5.00
476;03/09/2020;2020;septiembre;3;37484.04;35.00;29.00;142.00;163.00;78.00;608.70;230.00;33.00;45.00;6.00
477;04/09/2020;2020;septiembre;4;22421.25;26.00;19.00;79.00;101.00;49.00;353.50;158.00;24.00;32.00;5.00
478;05/09/2020;2020;septiembre;5;17.50;1.00;1.00;1.00;1.00;1.00;0.50;1.00;1.00;1.00;1.00
479;07/09/2020;2020;septiembre;7;25340.00;29.00;19.00;93.00;130.00;50.00;399.30;220.00;29.00;26.00;5.00
480;08/09/2020;2020;septiembre;8;25310.00;28.00;19.00;79.00;99.00;44.00;393.00;186.00;23.00;41.00;5.00
481;09/09/2020;2020;septiembre;9;25132.50;30.00;21.00;95.00;120.00;51.00;399.00;208.00;25.00;52.00;6.00
482;10/09/2020;2020;septiembre;10;26990.00;31.00;20.00;97.00;113.00;49.00;426.30;227.00;24.00;56.00;5.00
483;11/09/2020;2020;septiembre;11;26247.50;31.00;22.00;77.00;83.00;48.00;418.30;177.00;25.00;25.00;5.00
484;12/09/2020;2020;septiembre;12;700.00;1.00;1.00;1.00;1.00;2.00;8.00;2.00;1.00;0.00;1.00
485;14/09/2020;2020;septiembre;14;41805.00;31.00;23.00;88.00;104.00;56.00;661.80;303.00;26.00;67.00;5.00
486;15/09/2020;2020;septiembre;15;40575.00;33.00;24.00;90.00;100.00;65.00;647.00;320.00;27.00;71.00;6.00
487;16/09/2020;2020;septiembre;16;40896.88;32.00;22.00;81.00;96.00;65.00;655.50;280.00;27.00;50.00;5.00
488;17/09/2020;2020;septiembre;17;42897.50;32.00;23.00;88.00;102.00;59.00;677.30;306.00;28.00;60.00;5.00
489;18/09/2020;2020;septiembre;18;39721.25;32.00;26.00;100.00;121.00;61.00;631.50;324.00;27.00;68.00;5.00
490;19/09/2020;2020;septiembre;19;1050.00;1.00;1.00;1.00;1.00;2.00;12.00;3.00;1.00;0.00;1.00
491;20/09/2020;2020;septiembre;20;420.00;1.00;1.00;3.00;3.00;4.00;5.30;9.00;2.00;3.00;3.00
492;21/09/2020;2020;septiembre;21;40372.50;30.00;23.00;98.00;111.00;61.00;639.50;293.00;23.00;47.00;6.00
493;22/09/2020;2020;septiembre;22;39713.75;31.00;21.00;89.00;110.00;52.00;643.50;281.00;23.00;62.00;5.00
494;23/09/2020;2020;septiembre;23;40812.50;32.00;23.00;90.00;117.00;51.00;662.00;306.00;23.00;61.00;5.00
495;24/09/2020;2020;septiembre;24;40668.13;30.00;21.00;80.00;96.00;51.00;643.50;258.00;24.00;59.00;5.00
496;25/09/2020;2020;septiembre;25;39376.25;31.00;23.00;91.00;114.00;60.00;628.00;293.00;24.00;51.00;5.00
497;27/09/2020;2020;septiembre;27;525.00;1.00;2.00;1.00;2.00;3.00;6.00;3.00;1.00;0.00;1.00
498;28/09/2020;2020;septiembre;28;40208.75;31.00;19.00;92.00;117.00;53.00;648.00;285.00;23.00;44.00;5.00
499;29/09/2020;2020;septiembre;29;41093.75;31.00;25.00;85.00;103.00;59.00;649.80;295.00;26.00;43.00;6.00
500;30/09/2020;2020;septiembre;30;37440.00;29.00;21.00;84.00;96.00;53.00;611.00;273.00;20.00;67.00;5.00
501;01/10/2020;2020;octubre;1;49860.42;34.00;27.00;128.00;137.00;68.00;799.40;301.00;35.00;73.00;5.00
